Workbook,Date,0,1,2,3,4,5
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,"USD, (1,2)",22633,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Đô la Mỹ),22633,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,"USD, (5,10,20)",22733,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Đô la Mỹ),22733,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,"USD,50-100",23153,23173,23313,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Đô la Mỹ),23153,23173,23313,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,JPY,208.28,209.07,215.07,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá đồng Yên Nhật),208.28,209.07,215.07,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,AUD,15158,15348,15848,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Đô Úc),15158,15348,15848,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,CAD,17070,17283,17783,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Đô Canada),17070,17283,17783,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,GBP,29470,29765,30417,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Bảng Anh),29470,29765,30417,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,CHF,23335,23580,24083,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Franc Thụy Sĩ),23335,23580,24083,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,SGD,16441,16554,17005,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Đô Singapore),16441,16554,17005,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,EUR,24907,25170,25870,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Euro),24907,25170,25870,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,CNY,-,3271,3403,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Nhân dân tệ Trung Quốc),-,3271,3403,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,HKD,-,2864,3064,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Đô Hồng Kông),-,2864,3064,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,THB,715,724,804,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá Bat Thái Lan),715,724,804,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,MYR,-,5548,5702,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(tỷ giá tiền Malaysia),-,5548,5702,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,KRW,-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,( tỷ giá Won Korean),-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23217,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22520,23914,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,3,,23174,23324,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,7,,23175,23339,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,30,,23183,23423,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,90,,23202,23644,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,180,,23230,23974,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,360,,23289,24653,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,Tỷ giá vàng,4390000,,4437000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,11-Feb-20,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,LIBOR USD (%năm):,1.73088,1.74038,1.83488,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,LIBOR EUR (%năm):,-0.42314,-0.39343,-0.30243,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,Tỷ giá được cập nhật lúc 11/02/2020 04:49 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 11/02/2020 04:49 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 11/02/2020 04:49 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 11/02/2020 04:49 PM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200211.csv,11/02/2020,(Nguồn từ Bloomberg),,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,"USD, (1,2)",22623,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Đô la Mỹ),22623,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,"USD, (5,10,20)",22723,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Đô la Mỹ),22723,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,"USD,50-100",23143,23163,23303,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Đô la Mỹ),23143,23163,23303,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,JPY,207.92,208.71,214.73,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá đồng Yên Nhật),207.92,208.71,214.73,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,AUD,15220,15411,15914,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Đô Úc),15220,15411,15914,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,CAD,17090,17304,17805,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Đô Canada),17090,17304,17805,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,GBP,29538,29833,30486,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Bảng Anh),29538,29833,30486,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,CHF,23391,23638,24138,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Franc Thụy Sĩ),23391,23638,24138,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,SGD,16445,16559,17010,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Đô Singapore),16445,16559,17010,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,EUR,24901,25163,25866,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Euro),24901,25163,25866,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,CNY,-,3272,3403,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Nhân dân tệ Trung Quốc),-,3272,3403,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,HKD,-,2860,3061,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Đô Hồng Kông),-,2860,3061,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,THB,717,726,806,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá Bat Thái Lan),717,726,806,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,MYR,-,5543,5698,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(tỷ giá tiền Malaysia),-,5543,5698,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,KRW,-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,( tỷ giá Won Korean),-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23208,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22512,23904,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,3,,23164,23314,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,7,,23165,23329,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,30,,23173,23413,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,90,,23192,23633,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,180,,23220,23964,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,360,,23279,24643,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,Tỷ giá vàng,4385000,,4422000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,12-Feb-20,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,LIBOR USD (%năm):,1.71313,1.72063,1.80050,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,LIBOR EUR (%năm):,-0.425,-0.39543,-0.30514,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,Tỷ giá được cập nhật lúc 12/02/2020 04:57 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 12/02/2020 04:57 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 12/02/2020 04:57 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 12/02/2020 04:57 PM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200212.csv,12/02/2020,(Nguồn từ Bloomberg),,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,"USD, (1,2)",22634,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Đô la Mỹ),22634,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,"USD, (5,10,20)",22734,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Đô la Mỹ),22734,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,"USD,50-100",23154,23174,23314,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Đô la Mỹ),23154,23174,23314,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,JPY,208.42,209.21,215.21,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá đồng Yên Nhật),208.42,209.21,215.21,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,AUD,15209,15400,15903,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Đô Úc),15209,15400,15903,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,CAD,17124,17339,17840,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Đô Canada),17124,17339,17840,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,GBP,29538,29834,30486,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Bảng Anh),29538,29834,30486,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,CHF,23348,23594,24096,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Franc Thụy Sĩ),23348,23594,24096,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,SGD,16435,16549,17000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Đô Singapore),16435,16549,17000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,EUR,24842,25103,25806,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Euro),24842,25103,25806,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,CNY,-,3269,3400,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Nhân dân tệ Trung Quốc),-,3269,3400,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,HKD,-,2863,3063,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Đô Hồng Kông),-,2863,3063,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,THB,718,727,807,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá Bat Thái Lan),718,727,807,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,MYR,-,5544,5696,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(tỷ giá tiền Malaysia),-,5544,5696,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,KRW,-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,( tỷ giá Won Korean),-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23206,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22510,23902,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,3,,23175,23325,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,7,,23176,23340,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,30,,23184,23424,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,90,,23203,23645,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,180,,23231,23975,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,360,,23290,24655,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,Tỷ giá vàng,4395000,,4432000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,13-Feb-20,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,LIBOR USD (%năm):,1.70725,1.7245,1.80713,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,LIBOR EUR (%năm):,-0.43114,-0.39271,-0.30671,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,Tỷ giá được cập nhật lúc 13/02/2020 04:16 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 13/02/2020 04:16 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 13/02/2020 04:16 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 13/02/2020 04:16 PM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200213.csv,13/02/2020,(Nguồn từ Bloomberg),,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,"USD, (1,2)",22634,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Đô la Mỹ),22634,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,"USD, (5,10,20)",22734,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Đô la Mỹ),22734,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,"USD,50-100",23154,23174,23314,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Đô la Mỹ),23154,23174,23314,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,JPY,208.36,209.16,215.17,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá đồng Yên Nhật),208.36,209.16,215.17,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,AUD,15189,15379,15879,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Đô Úc),15189,15379,15879,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,CAD,17126,17341,17843,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Đô Canada),17126,17341,17843,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,GBP,29687,29985,30637,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Bảng Anh),29687,29985,30637,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,CHF,23253,23497,23999,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Franc Thụy Sĩ),23253,23497,23999,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,SGD,16407,16520,16971,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Đô Singapore),16407,16520,16971,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,EUR,24747,25008,25708,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Euro),24747,25008,25708,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,CNY,-,3268,3398,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Nhân dân tệ Trung Quốc),-,3268,3398,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,HKD,-,2862,3063,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Đô Hồng Kông),-,2862,3063,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,THB,716,726,806,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá Bat Thái Lan),716,726,806,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,MYR,-,5546,5699,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(tỷ giá tiền Malaysia),-,5546,5699,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,KRW,-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,( tỷ giá Won Korean),-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23215,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22519,23911,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,3,,23175,23325,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,7,,23176,23340,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,30,,23184,23424,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,90,,23203,23645,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,180,,23231,23975,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,360,,23290,24655,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,Tỷ giá vàng,4395000,,4432000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,14-Feb-20,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,LIBOR USD (%năm):,1.70375,1.72538,1.81275,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,LIBOR EUR (%năm):,-0.43271,-0.39129,-0.31257,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,Tỷ giá được cập nhật lúc 14/02/2020 04:51 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 14/02/2020 04:51 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 14/02/2020 04:51 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 14/02/2020 04:51 PM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20200214.csv,14/02/2020,(Nguồn từ Bloomberg),,,,,
